"","country","industry","certificates","iso","year"
"179494","Brunei Darussalam","Financial intermediation, real estate, renting",3,"iso_9001","2022"
"179495","Bulgaria","Financial intermediation, real estate, renting",36,"iso_9001","2022"
"179496","Burkina Faso","Financial intermediation, real estate, renting",4,"iso_9001","2022"
"179497","Burundi","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179498","Cabo Verde","Financial intermediation, real estate, renting",3,"iso_9001","2022"
"179499","Cambodia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179500","Cameroon","Financial intermediation, real estate, renting",24,"iso_9001","2022"
"179501","Canada","Financial intermediation, real estate, renting",29,"iso_9001","2022"
"179502","Cayman Islands","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179503","Chad","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179504","Chile","Financial intermediation, real estate, renting",62,"iso_9001","2022"
"179505","China","Financial intermediation, real estate, renting",4563,"iso_9001","2022"
"179506","Colombia","Financial intermediation, real estate, renting",449,"iso_9001","2022"
"179507","Congo","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179508","Congo (Democratic Republic of the)","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179509","Costa Rica","Financial intermediation, real estate, renting",17,"iso_9001","2022"
"179510","Croatia","Financial intermediation, real estate, renting",47,"iso_9001","2022"
"179511","Cuba","Financial intermediation, real estate, renting",10,"iso_9001","2022"
"179512","Cyprus","Financial intermediation, real estate, renting",12,"iso_9001","2022"
"179513","Czech Republic","Financial intermediation, real estate, renting",96,"iso_9001","2022"
"179514","Côte d'Ivoire","Financial intermediation, real estate, renting",6,"iso_9001","2022"
"179515","Denmark","Financial intermediation, real estate, renting",9,"iso_9001","2022"
"179516","Djibouti","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179517","Dominican Republic","Financial intermediation, real estate, renting",15,"iso_9001","2022"
"179518","Ecuador","Financial intermediation, real estate, renting",53,"iso_9001","2022"
"179519","Egypt","Financial intermediation, real estate, renting",18,"iso_9001","2022"
"179520","El Salvador","Financial intermediation, real estate, renting",7,"iso_9001","2022"
"179521","Equatorial Guinea","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179522","Estonia","Financial intermediation, real estate, renting",4,"iso_9001","2022"
"179523","Ethiopia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179524","Fiji","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179525","Finland","Financial intermediation, real estate, renting",7,"iso_9001","2022"
"179526","France","Financial intermediation, real estate, renting",4,"iso_9001","2022"
"179527","Gabon","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179528","Gambia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179529","Georgia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179530","Germany","Financial intermediation, real estate, renting",121,"iso_9001","2022"
"179531","Ghana","Financial intermediation, real estate, renting",7,"iso_9001","2022"
"179532","Gibraltar","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179533","Greece","Financial intermediation, real estate, renting",46,"iso_9001","2022"
"179534","Grenada","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179535","Guatemala","Financial intermediation, real estate, renting",25,"iso_9001","2022"
"179536","Guinea","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179537","Guinea-Bissau","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179538","Guyana","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179539","Haiti","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179540","Honduras","Financial intermediation, real estate, renting",5,"iso_9001","2022"
"179541","Hong Kong","Financial intermediation, real estate, renting",89,"iso_9001","2022"
"179542","Hungary","Financial intermediation, real estate, renting",47,"iso_9001","2022"
"179543","Iceland","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179544","India","Financial intermediation, real estate, renting",192,"iso_9001","2022"
"179545","Indonesia","Financial intermediation, real estate, renting",141,"iso_9001","2022"
"179546","Iran (Islamic Republic of)","Financial intermediation, real estate, renting",16,"iso_9001","2022"
"179547","Iraq","Financial intermediation, real estate, renting",3,"iso_9001","2022"
"179548","Ireland","Financial intermediation, real estate, renting",25,"iso_9001","2022"
"179549","Israel","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179550","Italy","Financial intermediation, real estate, renting",199,"iso_9001","2022"
"179551","Jamaica","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179552","Japan","Financial intermediation, real estate, renting",282,"iso_9001","2022"
"179553","Jordan","Financial intermediation, real estate, renting",5,"iso_9001","2022"
"179554","Kazakhstan","Financial intermediation, real estate, renting",21,"iso_9001","2022"
"179555","Kenya","Financial intermediation, real estate, renting",25,"iso_9001","2022"
"179556","Korea (Democratic People's Republic of)","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179557","Korea (Republic of)","Financial intermediation, real estate, renting",6,"iso_9001","2022"
"179558","Kuwait","Financial intermediation, real estate, renting",19,"iso_9001","2022"
"179559","Kyrgyzstan","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179560","Lao People's Democratic Republic","Financial intermediation, real estate, renting",3,"iso_9001","2022"
"179561","Latvia","Financial intermediation, real estate, renting",15,"iso_9001","2022"
"179562","Lebanon","Financial intermediation, real estate, renting",15,"iso_9001","2022"
"179563","Lesotho","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179564","Liberia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179565","Libya","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179566","Liechtenstein","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179567","Lithuania","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179568","Luxembourg","Financial intermediation, real estate, renting",5,"iso_9001","2022"
"179569","Macao","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179570","Macedonia (the former Yugoslav Republic of)","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179571","Madagascar","Financial intermediation, real estate, renting",4,"iso_9001","2022"
"179572","Malawi","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179573","Malaysia","Financial intermediation, real estate, renting",143,"iso_9001","2022"
"179574","Maldives","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179575","Mali","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179576","Malta","Financial intermediation, real estate, renting",4,"iso_9001","2022"
"179577","Marshall Islands","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179578","Mauritania","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179579","Mauritius","Financial intermediation, real estate, renting",6,"iso_9001","2022"
"179580","Mexico","Financial intermediation, real estate, renting",96,"iso_9001","2022"
"179581","Moldova (Republic of)","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179582","Monaco","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179583","Mongolia","Financial intermediation, real estate, renting",8,"iso_9001","2022"
"179584","Montenegro","Financial intermediation, real estate, renting",4,"iso_9001","2022"
"179585","Morocco","Financial intermediation, real estate, renting",152,"iso_9001","2022"
"179586","Mozambique","Financial intermediation, real estate, renting",3,"iso_9001","2022"
"179587","Myanmar","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179588","Namibia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179589","Nepal","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179590","Netherlands","Financial intermediation, real estate, renting",41,"iso_9001","2022"
"179591","Netherlands Antilles (NL)","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179592","New Zealand","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179593","Nicaragua","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179594","Niger","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179595","Nigeria","Financial intermediation, real estate, renting",16,"iso_9001","2022"
"179596","Norway","Financial intermediation, real estate, renting",7,"iso_9001","2022"
"179597","Oman","Financial intermediation, real estate, renting",15,"iso_9001","2022"
"179598","Pakistan","Financial intermediation, real estate, renting",13,"iso_9001","2022"
"179599","Palestine, State of","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179600","Panama","Financial intermediation, real estate, renting",8,"iso_9001","2022"
"179601","Papua New Guinea","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179602","Paraguay","Financial intermediation, real estate, renting",28,"iso_9001","2022"
"179603","Peru","Financial intermediation, real estate, renting",34,"iso_9001","2022"
"179604","Philippines","Financial intermediation, real estate, renting",45,"iso_9001","2022"
"179605","Poland","Financial intermediation, real estate, renting",69,"iso_9001","2022"
"179606","Portugal","Financial intermediation, real estate, renting",77,"iso_9001","2022"
"179607","Puerto Rico","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179608","Qatar","Financial intermediation, real estate, renting",28,"iso_9001","2022"
"179609","Romania","Financial intermediation, real estate, renting",88,"iso_9001","2022"
"179610","Russian Federation","Financial intermediation, real estate, renting",17,"iso_9001","2022"
"179611","Rwanda","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179612","Saint Kitts and Nevis","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179613","Saint Lucia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179614","Samoa","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179615","San Marino","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179616","Saudi Arabia","Financial intermediation, real estate, renting",42,"iso_9001","2022"
"179617","Senegal","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179618","Serbia","Financial intermediation, real estate, renting",44,"iso_9001","2022"
"179619","Seychelles","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179620","Sierra Leone","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179621","Singapore","Financial intermediation, real estate, renting",35,"iso_9001","2022"
"179622","Slovakia","Financial intermediation, real estate, renting",42,"iso_9001","2022"
"179623","Slovenia","Financial intermediation, real estate, renting",18,"iso_9001","2022"
"179624","Solomon Islands","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179625","Somalia","Financial intermediation, real estate, renting",1,"iso_9001","2022"
"179626","South Africa","Financial intermediation, real estate, renting",19,"iso_9001","2022"
"179627","Spain","Financial intermediation, real estate, renting",426,"iso_9001","2022"
"179628","Sri Lanka","Financial intermediation, real estate, renting",21,"iso_9001","2022"
"179629","Sudan","Financial intermediation, real estate, renting",8,"iso_9001","2022"
"179630","Suriname","Financial intermediation, real estate, renting",4,"iso_9001","2022"
"179631","Swaziland","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179632","Sweden","Financial intermediation, real estate, renting",15,"iso_9001","2022"
"179633","Switzerland","Financial intermediation, real estate, renting",117,"iso_9001","2022"
"179634","Syrian Arab Republic","Financial intermediation, real estate, renting",3,"iso_9001","2022"
"179635","Taiwan, Province of China","Financial intermediation, real estate, renting",34,"iso_9001","2022"
"179636","Tajikistan","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179637","Tanzania, United Republic of","Financial intermediation, real estate, renting",5,"iso_9001","2022"
"179638","Thailand","Financial intermediation, real estate, renting",85,"iso_9001","2022"
"179639","Togo","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179640","Tonga","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179641","Trinidad and Tobago","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179642","Tunisia","Financial intermediation, real estate, renting",13,"iso_9001","2022"
"179643","Turkey","Financial intermediation, real estate, renting",35,"iso_9001","2022"
"179644","Turkmenistan","Financial intermediation, real estate, renting",3,"iso_9001","2022"
"179645","Uganda","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179646","Ukraine","Financial intermediation, real estate, renting",8,"iso_9001","2022"
"179647","United Arab Emirates","Financial intermediation, real estate, renting",76,"iso_9001","2022"
"179648","United Kingdom of Great Britain and Northern Ireland","Financial intermediation, real estate, renting",172,"iso_9001","2022"
"179649","United States of America","Financial intermediation, real estate, renting",55,"iso_9001","2022"
"179650","Uruguay","Financial intermediation, real estate, renting",21,"iso_9001","2022"
"179651","Uzbekistan","Financial intermediation, real estate, renting",7,"iso_9001","2022"
"179652","Venezuela (Bolivarian Republic of)","Financial intermediation, real estate, renting",2,"iso_9001","2022"
"179653","Viet Nam","Financial intermediation, real estate, renting",41,"iso_9001","2022"
"179654","Yemen","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179655","Zambia","Financial intermediation, real estate, renting",0,"iso_9001","2022"
"179656","Zimbabwe","Financial intermediation, real estate, renting",7,"iso_9001","2022"
"179657","Afghanistan","Information technology",0,"iso_9001","2022"
"179658","Albania","Information technology",27,"iso_9001","2022"
"179659","Algeria","Information technology",4,"iso_9001","2022"
"179660","Andorra","Information technology",0,"iso_9001","2022"
"179661","Angola","Information technology",3,"iso_9001","2022"
"179662","Antigua and Barbuda","Information technology",0,"iso_9001","2022"
"179663","Argentina","Information technology",662,"iso_9001","2022"
"179664","Armenia","Information technology",3,"iso_9001","2022"
"179665","Australia","Information technology",85,"iso_9001","2022"
"179666","Austria","Information technology",97,"iso_9001","2022"
"179667","Azerbaijan","Information technology",4,"iso_9001","2022"
"179668","Bahamas","Information technology",0,"iso_9001","2022"
"179669","Bahrain","Information technology",7,"iso_9001","2022"
"179670","Bangladesh","Information technology",3,"iso_9001","2022"
"179671","Barbados","Information technology",0,"iso_9001","2022"
"179672","Belarus","Information technology",174,"iso_9001","2022"
"179673","Belgium","Information technology",68,"iso_9001","2022"
"179674","Belize","Information technology",0,"iso_9001","2022"
"179675","Benin","Information technology",1,"iso_9001","2022"
"179676","Bermuda","Information technology",0,"iso_9001","2022"
"179677","Bhutan","Information technology",0,"iso_9001","2022"
"179678","Bolivia (Plurinational State of)","Information technology",6,"iso_9001","2022"
"179679","Bosnia and Herzegovina","Information technology",15,"iso_9001","2022"
"179680","Botswana","Information technology",0,"iso_9001","2022"
"179681","Brazil","Information technology",230,"iso_9001","2022"
"179682","Brunei Darussalam","Information technology",0,"iso_9001","2022"
"179683","Bulgaria","Information technology",185,"iso_9001","2022"
"179684","Burkina Faso","Information technology",0,"iso_9001","2022"
"179685","Burundi","Information technology",0,"iso_9001","2022"
"179686","Cabo Verde","Information technology",0,"iso_9001","2022"
"179687","Cambodia","Information technology",0,"iso_9001","2022"
"179688","Cameroon","Information technology",0,"iso_9001","2022"
"179689","Canada","Information technology",119,"iso_9001","2022"
"179690","Cayman Islands","Information technology",0,"iso_9001","2022"
"179691","Chad","Information technology",0,"iso_9001","2022"
"179692","Chile","Information technology",106,"iso_9001","2022"
"179693","China","Information technology",38250,"iso_9001","2022"
"179694","Colombia","Information technology",301,"iso_9001","2022"
"179695","Congo","Information technology",0,"iso_9001","2022"
"179696","Congo (Democratic Republic of the)","Information technology",0,"iso_9001","2022"
"179697","Costa Rica","Information technology",20,"iso_9001","2022"
"179698","Croatia","Information technology",115,"iso_9001","2022"
"179699","Cuba","Information technology",7,"iso_9001","2022"
"179700","Cyprus","Information technology",29,"iso_9001","2022"
"179701","Czech Republic","Information technology",332,"iso_9001","2022"
"179702","Côte d'Ivoire","Information technology",0,"iso_9001","2022"
"179703","Denmark","Information technology",13,"iso_9001","2022"
"179704","Djibouti","Information technology",0,"iso_9001","2022"
"179705","Dominican Republic","Information technology",4,"iso_9001","2022"
"179706","Ecuador","Information technology",22,"iso_9001","2022"
"179707","Egypt","Information technology",11,"iso_9001","2022"
"179708","El Salvador","Information technology",2,"iso_9001","2022"
"179709","Equatorial Guinea","Information technology",0,"iso_9001","2022"
"179710","Estonia","Information technology",21,"iso_9001","2022"
"179711","Ethiopia","Information technology",0,"iso_9001","2022"
"179712","Fiji","Information technology",0,"iso_9001","2022"
"179713","Finland","Information technology",69,"iso_9001","2022"
"179714","France","Information technology",7,"iso_9001","2022"
"179715","Gabon","Information technology",0,"iso_9001","2022"
"179716","Gambia","Information technology",0,"iso_9001","2022"
"179717","Georgia","Information technology",0,"iso_9001","2022"
"179718","Germany","Information technology",645,"iso_9001","2022"
"179719","Ghana","Information technology",6,"iso_9001","2022"
"179720","Gibraltar","Information technology",1,"iso_9001","2022"
"179721","Greece","Information technology",183,"iso_9001","2022"
"179722","Grenada","Information technology",0,"iso_9001","2022"
"179723","Guatemala","Information technology",4,"iso_9001","2022"
"179724","Guinea","Information technology",0,"iso_9001","2022"
"179725","Guinea-Bissau","Information technology",0,"iso_9001","2022"
"179726","Guyana","Information technology",0,"iso_9001","2022"
"179727","Haiti","Information technology",0,"iso_9001","2022"
"179728","Honduras","Information technology",7,"iso_9001","2022"
"179729","Hong Kong","Information technology",41,"iso_9001","2022"
"179730","Hungary","Information technology",238,"iso_9001","2022"
"179731","Iceland","Information technology",1,"iso_9001","2022"
"179732","India","Information technology",652,"iso_9001","2022"
"179733","Indonesia","Information technology",76,"iso_9001","2022"
"179734","Iran (Islamic Republic of)","Information technology",18,"iso_9001","2022"
"179735","Iraq","Information technology",0,"iso_9001","2022"
"179736","Ireland","Information technology",88,"iso_9001","2022"
"179737","Israel","Information technology",90,"iso_9001","2022"
"179738","Italy","Information technology",761,"iso_9001","2022"
"179739","Jamaica","Information technology",0,"iso_9001","2022"
"179740","Japan","Information technology",916,"iso_9001","2022"
"179741","Jordan","Information technology",7,"iso_9001","2022"
"179742","Kazakhstan","Information technology",8,"iso_9001","2022"
"179743","Kenya","Information technology",15,"iso_9001","2022"
"179744","Korea (Democratic People's Republic of)","Information technology",0,"iso_9001","2022"
"179745","Korea (Republic of)","Information technology",125,"iso_9001","2022"
"179746","Kuwait","Information technology",15,"iso_9001","2022"
"179747","Kyrgyzstan","Information technology",0,"iso_9001","2022"
"179748","Lao People's Democratic Republic","Information technology",0,"iso_9001","2022"
"179749","Latvia","Information technology",32,"iso_9001","2022"
"179750","Lebanon","Information technology",14,"iso_9001","2022"
"179751","Lesotho","Information technology",0,"iso_9001","2022"
"179752","Liberia","Information technology",0,"iso_9001","2022"
"179753","Libya","Information technology",1,"iso_9001","2022"
"179754","Liechtenstein","Information technology",4,"iso_9001","2022"
"179755","Lithuania","Information technology",24,"iso_9001","2022"
"179756","Luxembourg","Information technology",7,"iso_9001","2022"
"179757","Macao","Information technology",0,"iso_9001","2022"
"179758","Macedonia (the former Yugoslav Republic of)","Information technology",20,"iso_9001","2022"
"179759","Madagascar","Information technology",0,"iso_9001","2022"
"179760","Malawi","Information technology",0,"iso_9001","2022"
"179761","Malaysia","Information technology",108,"iso_9001","2022"
"179762","Maldives","Information technology",0,"iso_9001","2022"
"179763","Mali","Information technology",0,"iso_9001","2022"
"179764","Malta","Information technology",15,"iso_9001","2022"
"179765","Marshall Islands","Information technology",0,"iso_9001","2022"
"179766","Mauritania","Information technology",0,"iso_9001","2022"
"179767","Mauritius","Information technology",8,"iso_9001","2022"
"179768","Mexico","Information technology",120,"iso_9001","2022"
"179769","Moldova (Republic of)","Information technology",1,"iso_9001","2022"
"179770","Monaco","Information technology",0,"iso_9001","2022"
"179771","Mongolia","Information technology",3,"iso_9001","2022"
"179772","Montenegro","Information technology",3,"iso_9001","2022"
"179773","Morocco","Information technology",5,"iso_9001","2022"
"179774","Mozambique","Information technology",1,"iso_9001","2022"
"179775","Myanmar","Information technology",3,"iso_9001","2022"
"179776","Namibia","Information technology",1,"iso_9001","2022"
"179777","Nepal","Information technology",4,"iso_9001","2022"
"179778","Netherlands","Information technology",193,"iso_9001","2022"
"179779","Netherlands Antilles (NL)","Information technology",0,"iso_9001","2022"
"179780","New Zealand","Information technology",4,"iso_9001","2022"
"179781","Nicaragua","Information technology",0,"iso_9001","2022"
"179782","Niger","Information technology",0,"iso_9001","2022"
"179783","Nigeria","Information technology",13,"iso_9001","2022"
"179784","Norway","Information technology",44,"iso_9001","2022"
"179785","Oman","Information technology",10,"iso_9001","2022"
"179786","Pakistan","Information technology",46,"iso_9001","2022"
"179787","Palestine, State of","Information technology",0,"iso_9001","2022"
"179788","Panama","Information technology",16,"iso_9001","2022"
"179789","Papua New Guinea","Information technology",1,"iso_9001","2022"
"179790","Paraguay","Information technology",17,"iso_9001","2022"
"179791","Peru","Information technology",36,"iso_9001","2022"
"179792","Philippines","Information technology",41,"iso_9001","2022"
"179793","Poland","Information technology",164,"iso_9001","2022"
"179794","Portugal","Information technology",121,"iso_9001","2022"
"179795","Puerto Rico","Information technology",2,"iso_9001","2022"
"179796","Qatar","Information technology",8,"iso_9001","2022"
"179797","Romania","Information technology",364,"iso_9001","2022"
"179798","Russian Federation","Information technology",71,"iso_9001","2022"
"179799","Rwanda","Information technology",0,"iso_9001","2022"
"179800","Saint Kitts and Nevis","Information technology",0,"iso_9001","2022"
"179801","Saint Lucia","Information technology",0,"iso_9001","2022"
"179802","Samoa","Information technology",0,"iso_9001","2022"
"179803","San Marino","Information technology",2,"iso_9001","2022"
"179804","Saudi Arabia","Information technology",40,"iso_9001","2022"
"179805","Senegal","Information technology",2,"iso_9001","2022"
"179806","Serbia","Information technology",144,"iso_9001","2022"
"179807","Seychelles","Information technology",0,"iso_9001","2022"
"179808","Sierra Leone","Information technology",0,"iso_9001","2022"
"179809","Singapore","Information technology",75,"iso_9001","2022"
"179810","Slovakia","Information technology",229,"iso_9001","2022"
"179811","Slovenia","Information technology",73,"iso_9001","2022"
"179812","Solomon Islands","Information technology",0,"iso_9001","2022"
"179813","Somalia","Information technology",0,"iso_9001","2022"
"179814","South Africa","Information technology",51,"iso_9001","2022"
"179815","Spain","Information technology",742,"iso_9001","2022"
"179816","Sri Lanka","Information technology",29,"iso_9001","2022"
"179817","Sudan","Information technology",0,"iso_9001","2022"
"179818","Suriname","Information technology",1,"iso_9001","2022"
"179819","Swaziland","Information technology",0,"iso_9001","2022"
"179820","Sweden","Information technology",20,"iso_9001","2022"
"179821","Switzerland","Information technology",241,"iso_9001","2022"
"179822","Syrian Arab Republic","Information technology",0,"iso_9001","2022"
"179823","Taiwan, Province of China","Information technology",41,"iso_9001","2022"
"179824","Tajikistan","Information technology",0,"iso_9001","2022"
"179825","Tanzania, United Republic of","Information technology",1,"iso_9001","2022"
"179826","Thailand","Information technology",97,"iso_9001","2022"
"179827","Togo","Information technology",0,"iso_9001","2022"
"179828","Tonga","Information technology",0,"iso_9001","2022"
"179829","Trinidad and Tobago","Information technology",0,"iso_9001","2022"
"179830","Tunisia","Information technology",23,"iso_9001","2022"
"179831","Turkey","Information technology",118,"iso_9001","2022"
"179832","Turkmenistan","Information technology",4,"iso_9001","2022"
"179833","Uganda","Information technology",9,"iso_9001","2022"
"179834","Ukraine","Information technology",46,"iso_9001","2022"
"179835","United Arab Emirates","Information technology",41,"iso_9001","2022"
"179836","United Kingdom of Great Britain and Northern Ireland","Information technology",529,"iso_9001","2022"
"179837","United States of America","Information technology",453,"iso_9001","2022"
"179838","Uruguay","Information technology",37,"iso_9001","2022"
"179839","Uzbekistan","Information technology",4,"iso_9001","2022"
"179840","Venezuela (Bolivarian Republic of)","Information technology",2,"iso_9001","2022"
"179841","Viet Nam","Information technology",80,"iso_9001","2022"
"179842","Yemen","Information technology",0,"iso_9001","2022"
"179843","Zambia","Information technology",0,"iso_9001","2022"
"179844","Zimbabwe","Information technology",1,"iso_9001","2022"
"179845","Afghanistan","Engineering services",0,"iso_9001","2022"
"179846","Albania","Engineering services",21,"iso_9001","2022"
"179847","Algeria","Engineering services",28,"iso_9001","2022"
"179848","Andorra","Engineering services",1,"iso_9001","2022"
"179849","Angola","Engineering services",16,"iso_9001","2022"
"179850","Antigua and Barbuda","Engineering services",0,"iso_9001","2022"
"179851","Argentina","Engineering services",175,"iso_9001","2022"
"179852","Armenia","Engineering services",1,"iso_9001","2022"
"179853","Australia","Engineering services",741,"iso_9001","2022"
"179854","Austria","Engineering services",115,"iso_9001","2022"
"179855","Azerbaijan","Engineering services",21,"iso_9001","2022"
"179856","Bahamas","Engineering services",0,"iso_9001","2022"
"179857","Bahrain","Engineering services",24,"iso_9001","2022"
"179858","Bangladesh","Engineering services",13,"iso_9001","2022"
"179859","Barbados","Engineering services",0,"iso_9001","2022"
"179860","Belarus","Engineering services",1360,"iso_9001","2022"
"179861","Belgium","Engineering services",109,"iso_9001","2022"
"179862","Belize","Engineering services",0,"iso_9001","2022"
"179863","Benin","Engineering services",3,"iso_9001","2022"
"179864","Bermuda","Engineering services",0,"iso_9001","2022"
"179865","Bhutan","Engineering services",0,"iso_9001","2022"
"179866","Bolivia (Plurinational State of)","Engineering services",15,"iso_9001","2022"
"179867","Bosnia and Herzegovina","Engineering services",31,"iso_9001","2022"
"179868","Botswana","Engineering services",0,"iso_9001","2022"
"179869","Brazil","Engineering services",1337,"iso_9001","2022"
"179870","Brunei Darussalam","Engineering services",16,"iso_9001","2022"
"179871","Bulgaria","Engineering services",521,"iso_9001","2022"
"179872","Burkina Faso","Engineering services",2,"iso_9001","2022"
"179873","Burundi","Engineering services",0,"iso_9001","2022"
"179874","Cabo Verde","Engineering services",0,"iso_9001","2022"
"179875","Cambodia","Engineering services",1,"iso_9001","2022"
"179876","Cameroon","Engineering services",2,"iso_9001","2022"
"179877","Canada","Engineering services",411,"iso_9001","2022"
"179878","Cayman Islands","Engineering services",0,"iso_9001","2022"
"179879","Chad","Engineering services",2,"iso_9001","2022"
"179880","Chile","Engineering services",293,"iso_9001","2022"
"179881","China","Engineering services",28217,"iso_9001","2022"
"179882","Colombia","Engineering services",771,"iso_9001","2022"
"179883","Congo","Engineering services",1,"iso_9001","2022"
"179884","Congo (Democratic Republic of the)","Engineering services",5,"iso_9001","2022"
"179885","Costa Rica","Engineering services",18,"iso_9001","2022"
"179886","Croatia","Engineering services",187,"iso_9001","2022"
"179887","Cuba","Engineering services",80,"iso_9001","2022"
"179888","Cyprus","Engineering services",12,"iso_9001","2022"
"179889","Czech Republic","Engineering services",1019,"iso_9001","2022"
"179890","Côte d'Ivoire","Engineering services",19,"iso_9001","2022"
"179891","Denmark","Engineering services",56,"iso_9001","2022"
"179892","Djibouti","Engineering services",0,"iso_9001","2022"
"179893","Dominican Republic","Engineering services",8,"iso_9001","2022"
"179894","Ecuador","Engineering services",56,"iso_9001","2022"
"179895","Egypt","Engineering services",76,"iso_9001","2022"
"179896","El Salvador","Engineering services",2,"iso_9001","2022"
"179897","Equatorial Guinea","Engineering services",0,"iso_9001","2022"
"179898","Estonia","Engineering services",51,"iso_9001","2022"
"179899","Ethiopia","Engineering services",2,"iso_9001","2022"
"179900","Fiji","Engineering services",0,"iso_9001","2022"
"179901","Finland","Engineering services",169,"iso_9001","2022"
"179902","France","Engineering services",29,"iso_9001","2022"
"179903","Gabon","Engineering services",0,"iso_9001","2022"
"179904","Gambia","Engineering services",0,"iso_9001","2022"
"179905","Georgia","Engineering services",1,"iso_9001","2022"
"179906","Germany","Engineering services",1290,"iso_9001","2022"
"179907","Ghana","Engineering services",1,"iso_9001","2022"
"179908","Gibraltar","Engineering services",0,"iso_9001","2022"
"179909","Greece","Engineering services",258,"iso_9001","2022"
"179910","Grenada","Engineering services",0,"iso_9001","2022"
"179911","Guatemala","Engineering services",7,"iso_9001","2022"
"179912","Guinea","Engineering services",0,"iso_9001","2022"
"179913","Guinea-Bissau","Engineering services",0,"iso_9001","2022"
"179914","Guyana","Engineering services",2,"iso_9001","2022"
"179915","Haiti","Engineering services",0,"iso_9001","2022"
"179916","Honduras","Engineering services",9,"iso_9001","2022"
"179917","Hong Kong","Engineering services",415,"iso_9001","2022"
"179918","Hungary","Engineering services",471,"iso_9001","2022"
"179919","Iceland","Engineering services",32,"iso_9001","2022"
"179920","India","Engineering services",557,"iso_9001","2022"
"179921","Indonesia","Engineering services",321,"iso_9001","2022"
"179922","Iran (Islamic Republic of)","Engineering services",112,"iso_9001","2022"
"179923","Iraq","Engineering services",5,"iso_9001","2022"
"179924","Ireland","Engineering services",258,"iso_9001","2022"
